Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
26.378,21.411,21.271,20.244,19.167,17.969,16.331,17.508,25.167,20.063,19.728,17.604,16.151,15.836,14.317,12.594,17.479,13.377,12.923,12.369,10.738,10.954,13.569,11.173,14.842,14.672,14.422,14.393,14.245,14.272,15.882,11.927,13.007,12.383,12.202,11.861,12.117,12.538,13.247,10.75,13.435,11.218,10.936,10.146,10.294,11.095,12.242,10.113,13.266,12.418,12.17,11.733,12.329,13.308,15.062,11.91,20.035,17.683,12.823,14.332,12.263,11.185,12.774,20.363,19.224,13.688,9.886,6.394,11.026,10.136,Blink
26.552,21.481,21.397,20.387,19.292,18.131,16.774,17.672,24.621,19.49,19.134,16.977,15.666,15.223,14.214,12.557,17.034,13.066,12.822,12.283,10.976,11.109,13.552,11.338,15.16,15.349,14.965,14.831,14.668,14.842,16.157,12.2,12.944,12.587,12.369,12.093,12.187,12.785,13.19,10.788,13.388,11.025,10.784,9.877,10.051,10.909,12.059,9.877,13.427,12.25,12.111,11.722,12.118,13.019,14.911,11.612,20.211,17.235,12.772,14.771,12.368,10.996,12.646,20.407,18.785,13.186,10.147,6.351,10.978,10.054,Blink
26.601,21.6,21.543,20.513,19.509,18.37,17.09,17.77,24.457,19.296,18.916,16.661,15.345,14.873,13.874,12.05,16.853,13.098,12.941,12.382,11.207,11.273,13.492,11.473,15.219,15.594,15.122,14.927,14.77,15.049,16.217,12.248,12.731,12.578,12.353,12.117,12.148,12.891,13.074,10.767,13.355,11.019,10.755,9.853,9.949,10.738,12.085,9.805,13.548,12.296,12.166,11.745,12.156,13.065,15.046,11.676,20.375,16.934,12.84,14.893,12.332,10.945,12.712,20.439,18.74,12.918,10.169,6.272,10.969,10.105,Blink
26.423,21.573,21.544,20.529,19.591,18.402,17.185,17.783,24.222,19.091,18.618,16.312,14.99,14.296,13.741,11.643,16.972,13.541,13.325,12.711,11.515,11.587,13.434,11.523,15.175,15.615,15.103,14.872,14.707,15.049,16.131,12.176,12.732,12.68,12.439,12.169,12.199,13.011,13.076,10.792,13.384,11.129,10.816,9.893,9.969,10.653,12.09,9.706,13.549,12.244,12.088,11.65,12.054,12.924,14.962,11.495,20.379,16.614,13.076,14.854,12.387,10.955,12.621,20.282,18.622,12.933,10.143,6.244,10.98,10.076,Blink
26.567,21.691,21.668,20.648,19.642,18.446,17.196,17.897,24.228,19.19,18.7,16.461,15.173,14.373,13.597,11.588,17.582,14.451,14.144,13.454,12.137,12.193,13.535,11.73,15.253,15.597,15.098,14.842,14.631,15.013,15.999,12.111,12.64,12.639,12.374,12.104,12.172,13.065,13.122,10.766,13.385,11.114,10.765,9.78,9.948,10.548,12.173,9.672,13.381,12.036,11.845,11.398,11.837,12.844,14.925,11.43,20.469,16.664,13.653,14.818,12.36,10.923,12.462,20.319,18.585,13.315,10.215,6.213,10.974,10.021,Blink
26.778,21.829,21.74,20.668,19.741,18.561,17.246,17.962,24.839,19.695,19.325,17.179,15.603,14.587,13.514,12.0,18.109,15.113,14.842,14.142,12.676,12.732,13.705,11.97,15.462,15.613,15.159,14.882,14.556,14.934,15.782,12.044,12.625,12.628,12.346,12.073,12.131,13.011,13.161,10.733,13.199,10.744,10.36,9.344,9.587,10.399,12.246,9.407,13.433,12.124,11.948,11.504,11.916,12.878,14.946,11.61,20.566,17.093,14.161,14.804,12.338,10.661,12.545,20.44,19.012,13.655,10.335,6.286,10.794,9.982,Blink
26.623,21.785,21.649,20.575,19.78,18.621,17.256,17.923,24.678,19.551,19.167,17.018,15.595,14.305,13.493,12.003,18.508,15.547,15.37,14.693,13.167,13.25,13.757,12.194,15.632,15.641,15.236,14.922,14.43,14.75,15.357,11.891,12.587,12.572,12.235,11.921,11.954,12.852,13.059,10.558,13.13,10.765,10.345,9.227,9.473,10.327,12.243,8.968,13.505,12.249,12.073,11.635,11.935,12.784,14.894,11.762,20.527,16.976,14.561,14.732,12.217,10.56,12.605,20.218,18.893,13.895,10.439,6.306,10.496,9.978,Blink
26.62,21.834,21.724,20.649,19.71,18.448,16.932,17.581,24.47,19.394,19.082,17.021,15.456,14.195,13.45,12.256,18.77,15.834,15.774,15.103,13.534,13.66,13.653,12.397,15.647,15.607,15.238,14.9,14.254,14.472,14.766,11.641,12.524,12.504,12.118,11.757,11.775,12.695,13.012,10.374,12.945,10.841,10.254,9.044,9.44,10.385,12.429,8.889,13.324,12.078,11.887,11.561,11.849,12.665,14.798,11.917,20.437,16.916,14.841,14.566,12.095,10.528,12.51,19.957,18.787,14.045,10.426,6.526,10.458,9.975,Blink
26.885,22.043,21.919,20.747,19.584,18.222,16.603,17.104,24.548,19.272,18.995,16.904,15.163,13.496,13.157,11.268,18.969,15.961,15.991,15.281,13.663,13.821,13.377,12.394,15.69,15.624,15.284,14.931,14.208,14.337,14.39,11.551,12.483,12.383,11.956,11.529,11.52,12.502,12.885,10.105,13.004,11.129,10.412,9.089,9.463,10.296,12.256,8.983,13.124,11.857,11.693,11.4,11.609,12.232,14.342,12.013,20.388,16.6,14.932,14.502,11.92,10.579,12.284,20.203,18.741,14.12,10.377,6.667,10.567,9.886,Blink
26.873,22.093,21.901,20.626,19.483,18.143,16.575,16.889,24.364,19.225,18.872,16.725,14.94,13.352,13.127,10.915,18.901,15.837,15.907,15.186,13.459,13.65,12.912,12.043,15.983,15.789,15.475,15.123,14.339,14.442,14.295,11.648,12.559,12.393,11.958,11.482,11.427,12.398,12.829,10.0,12.588,11.084,10.399,9.025,9.458,10.249,12.062,8.908,12.975,11.803,11.661,11.382,11.576,12.17,14.381,12.008,20.323,16.44,14.737,14.637,11.881,10.472,12.244,20.364,18.736,14.036,10.405,6.862,10.212,9.742,Blink
26.756,21.945,21.755,20.478,19.377,18.137,16.767,16.917,24.324,19.322,18.936,16.771,15.052,13.481,13.148,10.746,19.08,15.914,15.987,15.285,13.324,13.386,12.382,11.646,16.564,16.125,15.844,15.49,14.614,14.725,14.376,11.86,12.55,12.335,11.89,11.359,11.296,12.228,12.727,9.901,12.363,11.12,10.446,9.045,9.445,10.319,11.583,8.67,12.772,11.739,11.593,11.334,11.628,12.21,14.423,12.054,20.266,16.473,14.626,14.95,11.786,10.374,12.219,20.333,18.754,14.237,10.64,7.022,9.757,9.767,Blink
26.897,22.019,21.876,20.566,19.42,18.136,16.772,16.818,24.87,19.656,19.32,17.168,15.195,13.496,13.211,10.449,19.403,16.148,16.18,15.517,13.357,13.202,12.189,11.49,17.094,16.476,16.21,15.855,14.838,14.932,14.279,12.032,12.595,12.328,11.905,11.323,11.286,12.156,12.63,9.932,12.296,10.816,10.229,8.796,9.205,10.118,10.924,8.25,12.515,11.527,11.324,10.991,11.423,12.203,14.297,11.833,20.313,16.671,14.686,15.214,11.769,10.079,12.014,20.555,19.308,14.555,10.908,7.062,9.551,9.725,Blink
26.751,21.963,21.835,20.512,19.343,17.904,16.734,16.422,25.042,19.952,19.63,17.358,15.718,14.234,13.263,10.437,19.568,16.304,16.292,15.652,13.383,13.098,12.086,11.487,17.539,16.757,16.514,16.169,14.961,15.046,14.025,12.119,12.494,12.259,11.851,11.242,11.294,12.135,12.538,9.99,12.812,11.057,10.578,9.241,9.567,10.697,11.4,8.402,12.677,11.77,11.453,11.081,11.637,12.617,14.676,11.982,20.183,16.954,14.734,15.391,11.726,10.469,12.237,20.599,19.552,14.761,11.223,6.995,9.618,9.823,Blink
26.297,21.647,21.549,20.279,19.005,17.469,16.467,16.055,24.86,19.784,19.516,17.274,15.687,14.3,13.278,10.368,19.688,16.395,16.349,15.72,13.384,12.99,11.962,11.493,17.733,16.861,16.631,16.317,14.936,15.099,13.79,12.019,12.461,12.154,11.809,11.209,11.229,12.013,12.337,10.038,13.313,11.562,11.117,9.971,10.046,11.205,11.818,9.042,12.518,11.654,11.294,10.912,11.376,12.339,14.445,11.778,19.846,16.883,14.748,15.423,11.656,11.009,12.04,20.322,19.391,14.935,11.48,6.919,9.501,9.685,Blink
26.223,21.596,21.54,20.233,18.896,17.345,16.265,16.03,25.03,20.01,19.795,17.488,15.872,14.629,12.68,10.323,19.79,16.486,16.422,15.786,13.367,12.855,11.844,11.482,17.749,16.854,16.611,16.328,14.851,15.156,13.72,11.869,12.428,12.002,11.726,11.19,11.044,11.896,12.097,9.904,12.941,11.503,10.92,9.818,10.2,11.386,12.18,9.365,13.114,12.346,11.969,11.549,12.155,12.931,14.941,12.593,19.766,16.978,14.754,15.392,11.536,11.039,12.7,20.369,19.522,15.134,11.555,6.909,9.627,9.852,Blink
26.325,21.647,21.6,20.227,18.95,17.383,16.245,16.0,25.036,20.037,19.863,17.503,15.917,14.625,12.665,10.072,19.813,16.583,16.489,15.829,13.399,12.765,11.686,11.581,17.763,16.852,16.608,16.344,14.848,15.239,13.848,11.875,12.343,11.836,11.57,11.065,10.776,11.771,11.907,9.553,12.732,11.52,10.85,9.663,10.212,11.44,12.275,9.406,13.473,12.808,12.365,11.874,12.457,13.171,15.096,12.832,19.797,16.965,14.768,15.422,11.353,11.012,13.009,20.557,19.565,15.198,11.599,6.85,9.54,9.947,Blink
26.173,21.518,21.434,20.061,18.892,17.358,16.442,15.873,24.851,19.833,19.671,17.353,15.628,14.455,12.436,9.976,19.878,16.748,16.572,15.867,13.581,12.772,11.818,11.834,17.778,16.886,16.642,16.373,14.944,15.339,14.147,12.074,11.915,11.468,11.17,10.709,10.27,11.524,11.667,9.036,12.845,11.605,10.907,9.688,10.3,11.5,12.412,9.481,13.546,12.974,12.46,12.061,12.566,13.349,15.272,12.997,19.719,16.775,14.884,15.523,10.97,11.092,13.153,20.465,19.431,15.262,11.682,6.8,9.512,9.989,Blink
26.191,21.415,21.304,19.88,18.676,17.292,16.503,15.769,24.863,19.847,19.692,17.351,15.613,14.441,13.405,10.116,20.03,16.934,16.655,15.879,13.735,12.806,11.889,11.912,17.775,16.931,16.672,16.375,15.057,15.433,14.429,12.34,11.575,11.055,10.669,10.127,9.654,11.277,11.531,8.184,12.921,11.565,10.892,9.815,10.336,11.606,12.527,9.539,13.5,12.967,12.46,12.046,12.509,13.276,15.255,12.941,19.629,16.916,14.98,15.626,10.509,11.15,13.119,20.541,19.609,15.388,11.742,6.788,9.587,10.012,Blink
26.615,21.57,21.461,19.95,18.642,17.32,16.481,15.742,25.128,19.991,19.843,17.358,15.705,14.521,13.837,10.297,20.028,16.922,16.55,15.752,13.627,12.77,12.09,11.971,17.707,16.921,16.627,16.286,15.097,15.481,14.504,12.456,11.515,11.022,10.642,10.096,9.726,11.406,12.031,8.261,13.145,11.506,10.976,10.221,10.492,11.7,12.782,9.678,13.07,12.543,12.022,11.734,12.186,13.019,15.252,12.852,19.723,17.085,14.964,15.635,10.587,11.313,12.835,20.876,19.938,15.472,11.755,6.886,9.961,10.218,Blink
26.58,21.289,21.202,19.617,18.403,17.03,16.419,15.446,25.209,20.004,19.861,17.34,15.816,14.578,14.741,10.676,19.799,16.702,16.275,15.478,13.478,12.816,13.052,12.091,17.63,16.889,16.574,16.206,15.145,15.559,14.557,12.519,11.358,10.965,10.629,10.139,9.822,11.501,12.419,8.394,13.337,11.673,11.38,10.846,11.064,12.195,13.49,10.33,13.265,12.875,12.39,12.049,12.614,13.449,15.681,13.136,19.498,17.278,14.961,15.635,10.653,11.79,13.182,20.858,20.096,15.455,11.691,6.958,10.173,10.323,Blink
26.011,20.211,20.137,18.426,17.343,16.025,15.748,14.665,24.943,19.744,19.649,16.97,15.698,14.54,14.76,10.644,19.761,16.696,16.306,15.446,13.654,13.115,13.879,12.054,17.56,16.874,16.57,16.201,15.296,15.783,14.888,12.686,11.314,10.978,10.666,10.209,9.935,11.549,12.673,8.409,13.556,11.781,11.693,11.136,11.401,12.586,13.945,10.68,13.286,12.99,12.522,12.162,12.761,13.627,15.896,13.255,18.571,17.119,15.114,15.732,10.716,12.097,13.312,20.256,19.855,15.5,11.624,6.959,10.149,10.202,Blink
25.989,19.647,19.498,17.547,16.28,15.212,14.738,13.819,24.756,19.33,19.259,16.515,15.203,14.047,14.4,10.723,19.832,16.846,16.527,15.611,13.96,13.459,14.278,11.895,17.479,16.864,16.577,16.221,15.502,16.112,15.375,12.911,11.23,10.912,10.583,10.133,9.872,11.467,12.788,8.31,13.389,11.526,11.551,11.113,11.314,12.305,13.768,10.669,13.587,13.352,12.898,12.572,13.126,13.868,16.084,13.452,17.841,16.779,15.301,15.88,10.662,11.955,13.617,20.011,19.622,15.526,11.64,6.948,9.967,10.145,Blink
26.498,20.03,19.824,17.86,16.13,15.191,14.161,13.507,24.633,19.22,19.151,16.429,15.15,14.014,14.426,10.823,19.861,16.946,16.682,15.756,14.179,13.654,14.408,11.798,17.42,16.91,16.641,16.287,15.766,16.472,15.809,13.121,11.003,10.733,10.344,9.895,9.548,11.04,12.472,8.045,13.358,11.526,11.566,11.179,11.32,12.161,13.842,10.98,13.719,13.55,13.101,12.806,13.319,13.99,16.187,13.574,17.9,16.731,15.41,16.053,10.385,11.992,13.781,20.305,19.528,15.483,11.747,6.993,10.004,10.195,Blink
26.68,20.197,20.055,18.172,16.266,15.261,14.266,13.585,24.278,18.792,18.727,16.147,14.717,13.809,14.35,10.899,19.878,17.02,16.77,15.821,14.311,13.723,14.421,11.829,17.36,16.958,16.728,16.395,16.063,16.795,16.221,13.412,10.752,10.574,10.146,9.716,9.311,10.598,12.094,7.954,13.333,11.47,11.546,11.349,11.418,12.218,14.314,11.436,13.971,13.757,13.35,12.916,13.57,14.183,16.258,13.806,18.06,16.465,15.472,16.242,10.143,12.136,13.976,20.413,19.204,15.406,11.903,7.042,10.332,10.292,Blink
26.566,20.014,19.95,17.96,16.149,15.124,14.341,13.241,24.249,18.708,18.645,16.083,14.601,13.768,14.313,10.916,19.961,17.166,16.864,15.903,14.468,13.972,14.715,12.131,17.225,16.855,16.679,16.383,16.284,17.036,16.666,13.793,10.702,10.182,9.811,9.429,8.968,10.137,11.802,7.762,13.467,11.44,11.518,11.368,11.672,12.784,15.164,11.718,14.54,14.361,13.978,13.498,14.452,15.499,17.515,14.693,17.918,16.41,15.648,16.365,9.849,12.391,14.817,20.39,19.162,15.391,12.101,7.199,10.704,10.979,Blink
26.608,19.956,19.854,17.589,15.836,14.805,13.738,12.068,24.28,18.687,18.508,16.117,14.419,13.765,14.389,10.917,20.005,17.215,16.881,15.962,14.581,14.354,15.217,12.601,17.202,16.755,16.653,16.357,16.546,17.306,17.26,14.274,10.947,9.663,9.327,8.87,8.492,9.687,11.677,7.542,13.762,11.886,11.935,11.601,11.95,13.057,15.363,11.734,14.442,14.351,13.904,13.383,14.45,15.59,17.719,14.591,17.557,16.385,15.852,16.544,9.526,12.661,14.804,20.494,19.224,15.481,12.339,7.452,11.143,11.091,Blink
26.6,19.94,19.744,17.301,15.635,14.394,13.219,11.132,24.499,18.836,18.597,16.203,14.411,13.756,14.381,10.88,20.013,17.147,16.828,15.935,14.617,14.567,15.638,12.909,17.42,16.811,16.795,16.464,16.855,17.623,17.838,14.74,11.55,9.464,9.086,8.33,8.355,9.497,11.968,7.336,13.797,11.98,12.036,11.648,11.972,13.037,15.354,11.699,14.455,14.383,13.908,13.351,14.411,15.604,17.7,14.489,17.245,16.445,15.957,16.818,9.448,12.691,14.788,20.507,19.472,15.594,12.53,7.662,11.267,11.105,Blink
26.488,19.798,19.565,17.129,15.611,14.009,13.812,11.662,24.517,18.886,18.622,16.301,14.415,13.849,14.464,10.782,20.003,17.023,16.738,15.861,14.542,14.538,15.795,13.027,17.71,17.092,17.082,16.725,17.187,17.988,18.32,15.129,12.632,9.976,9.594,8.47,8.658,9.57,12.196,7.244,13.843,11.935,12.027,11.646,11.962,13.036,15.276,11.692,14.454,14.439,13.969,13.395,14.444,15.625,17.634,14.456,17.259,16.479,15.941,17.154,9.793,12.677,14.802,20.575,19.521,15.641,12.726,8.126,11.241,11.086,Blink
26.524,19.774,19.51,17.117,15.782,13.872,14.851,13.131,24.447,18.652,18.432,16.101,14.258,13.66,14.518,10.859,19.937,16.844,16.587,15.74,14.331,14.325,15.743,13.019,17.971,17.485,17.414,17.06,17.502,18.355,18.68,15.435,13.027,10.012,9.693,8.431,8.658,9.4,12.25,7.072,13.896,12.033,12.148,11.852,12.121,13.205,15.284,11.843,14.583,14.691,14.241,13.663,14.666,15.832,17.796,14.629,17.57,16.366,15.816,17.488,9.818,12.797,15.012,20.983,19.473,15.622,12.922,8.362,11.242,11.124,Blink
26.388,19.621,19.292,16.889,15.848,13.777,15.348,13.865,24.396,18.468,18.295,15.897,14.006,13.425,14.531,10.942,19.532,16.353,16.123,15.325,13.904,13.902,15.659,12.885,18.145,17.857,17.725,17.388,17.771,18.638,18.932,15.62,13.317,10.122,9.861,8.588,8.708,9.346,12.22,7.033,14.004,12.434,12.564,12.45,12.591,13.662,15.474,12.306,14.9,15.103,14.724,14.263,15.084,16.206,18.107,14.882,17.629,16.245,15.46,17.76,9.899,13.185,15.409,21.262,19.409,15.452,13.049,8.515,11.354,11.273,Blink
26.158,19.36,19.063,16.7,15.576,13.462,15.275,13.914,23.701,17.74,17.446,14.886,13.34,12.753,14.594,10.327,19.147,15.953,15.746,14.981,13.771,13.615,15.817,12.863,18.227,18.104,17.921,17.605,17.956,18.819,19.114,15.736,13.559,10.396,10.147,8.923,8.937,9.625,12.234,7.298,14.243,12.8,12.934,12.871,12.899,13.885,15.567,12.659,15.004,15.179,14.807,14.381,15.179,16.333,18.217,14.902,17.438,15.598,15.237,17.935,10.14,13.482,15.5,21.215,18.97,15.303,13.069,8.54,11.432,11.312,Blink
26.228,19.593,19.339,17.193,15.723,14.09,15.18,14.187,23.542,17.653,17.473,15.104,14.066,13.159,15.682,11.741,19.092,15.992,15.822,15.07,14.129,13.719,16.26,13.093,18.353,18.309,18.085,17.807,18.149,18.992,19.34,15.956,13.915,10.806,10.589,9.363,9.4,9.972,12.49,7.956,15.171,13.8,13.893,13.636,13.739,14.591,16.085,13.566,14.944,15.178,14.796,14.337,15.221,16.416,18.271,14.945,17.691,16.053,15.397,18.124,10.561,14.31,15.513,21.318,19.001,15.261,13.036,8.602,11.676,11.335,Blink
26.467,20.156,19.784,17.734,16.235,15.027,15.284,14.347,23.646,18.058,17.605,15.108,14.306,13.756,15.794,11.559,19.257,16.386,16.226,15.515,14.846,14.183,16.85,13.538,18.633,18.573,18.333,18.088,18.404,19.203,19.612,16.285,14.446,11.461,11.288,10.118,10.18,10.599,12.889,9.037,15.708,14.446,14.551,14.23,14.488,15.146,16.615,14.389,15.254,15.457,15.095,14.641,15.476,16.667,18.435,14.998,18.129,16.229,15.85,18.391,11.252,14.947,15.753,21.559,19.133,15.335,13.033,8.675,11.762,11.279,Blink
26.455,20.387,19.993,18.18,16.822,15.831,15.88,14.659,23.565,18.113,17.596,15.053,14.385,13.751,15.917,11.568,19.685,17.14,16.967,16.336,15.872,15.107,17.555,14.5,19.017,18.913,18.679,18.461,18.742,19.466,19.919,16.714,14.584,11.705,11.518,10.411,10.393,10.808,12.887,9.284,15.994,14.822,14.91,14.585,14.976,15.478,17.015,14.939,15.256,15.482,15.14,14.71,15.513,16.734,18.483,14.902,18.526,16.243,16.645,18.739,11.449,15.34,15.778,21.598,19.151,15.541,13.1,8.653,11.671,11.259,Blink
26.342,20.206,19.865,18.276,16.794,15.778,16.117,14.845,23.414,17.902,17.463,15.006,14.462,13.677,16.157,11.545,20.195,17.915,17.751,17.195,16.798,16.17,18.109,15.468,19.344,19.225,19.015,18.815,19.091,19.73,20.231,17.119,14.492,11.614,11.424,10.334,10.358,10.82,12.839,9.286,16.097,15.098,15.081,14.689,15.114,15.577,17.127,15.073,15.269,15.589,15.25,14.793,15.558,16.739,18.416,14.937,18.528,16.203,17.45,19.071,11.396,15.482,15.819,21.471,19.076,15.801,13.166,8.514,11.768,11.13,Blink
26.305,20.195,19.846,18.274,16.82,15.735,16.135,14.961,23.52,17.923,17.493,14.981,14.483,13.602,16.145,11.566,20.317,18.222,18.125,17.616,17.366,16.925,18.469,16.047,19.499,19.458,19.271,19.072,19.396,19.953,20.516,17.438,14.312,11.407,11.232,10.135,10.225,10.732,12.785,9.198,16.143,15.344,15.208,14.755,15.192,15.612,17.151,15.146,15.546,15.823,15.486,14.972,15.653,16.749,18.317,14.932,18.534,16.214,17.886,19.325,11.253,15.569,15.935,21.368,19.083,15.783,13.145,8.352,11.921,11.18,Blink
26.146,20.077,19.692,18.175,16.798,15.773,16.173,14.964,22.829,17.439,16.924,14.313,14.283,13.443,16.057,11.669,20.187,18.26,18.269,17.778,17.75,17.358,18.757,16.4,19.571,19.619,19.466,19.251,19.656,20.146,20.77,17.661,14.118,11.13,10.97,9.854,9.979,10.48,12.688,9.023,16.078,15.404,15.186,14.731,15.143,15.614,17.169,15.146,15.603,15.822,15.498,14.967,15.639,16.704,18.24,14.862,18.475,15.87,18.095,19.517,11.03,15.559,15.917,21.141,18.458,15.63,13.077,8.264,11.799,11.051,Blink
26.065,19.987,19.688,18.419,17.045,16.004,16.692,15.346,22.547,16.879,16.28,13.854,13.539,12.549,15.868,11.704,20.017,18.207,18.319,17.842,18.016,17.537,19.024,16.613,19.563,19.749,19.617,19.374,19.873,20.338,20.992,17.83,14.098,11.039,10.893,9.789,9.878,10.368,12.696,8.974,15.85,15.265,15.002,14.535,14.964,15.466,17.093,15.065,15.561,15.693,15.382,14.88,15.493,16.53,18.104,14.718,18.656,15.402,18.197,19.667,10.967,15.405,15.795,21.085,18.045,15.543,12.937,8.26,11.808,11.24,Blink
26.07,20.151,19.953,19.023,17.652,16.608,17.556,16.39,22.672,16.992,16.255,13.657,13.428,12.457,15.872,11.794,19.871,18.168,18.347,17.863,18.174,17.608,19.178,16.717,19.615,19.894,19.768,19.488,20.055,20.524,21.177,17.974,14.08,11.04,10.891,9.778,9.865,10.384,12.72,8.962,15.703,15.078,14.814,14.31,14.741,15.236,16.93,14.895,15.684,15.738,15.438,14.93,15.494,16.545,18.124,14.682,19.175,15.391,18.241,19.812,10.965,15.213,15.83,21.268,18.162,15.383,12.814,8.236,11.898,11.299,Blink
26.049,20.473,20.26,19.723,18.267,17.431,18.221,17.482,22.209,16.307,15.399,12.906,12.741,11.685,15.835,11.823,19.721,18.13,18.341,17.845,18.224,17.623,19.177,16.749,19.74,20.055,19.921,19.618,20.209,20.69,21.336,18.085,13.981,11.009,10.834,9.695,9.836,10.394,12.727,8.925,15.745,15.166,14.874,14.354,14.726,15.16,16.787,14.828,15.361,15.388,15.133,14.674,15.109,16.197,17.766,14.151,19.738,14.863,18.226,19.957,10.925,15.205,15.473,21.305,17.83,15.057,12.89,8.091,11.715,11.244,Blink
26.206,20.945,20.63,20.333,18.739,18.304,18.659,18.197,22.207,16.197,15.179,12.836,12.541,11.611,15.851,11.719,19.628,18.061,18.301,17.813,18.219,17.625,19.174,16.724,19.855,20.193,20.048,19.751,20.328,20.833,21.474,18.137,13.853,10.989,10.753,9.603,9.813,10.402,12.742,8.912,15.713,15.33,14.988,14.485,14.828,15.188,16.778,14.868,15.2,15.228,15.054,14.691,15.034,16.109,17.659,13.985,20.251,14.768,18.193,20.077,10.883,15.272,15.37,21.314,17.769,14.918,13.017,7.978,11.674,11.24,Blink
26.396,21.279,20.881,20.621,18.921,18.698,18.733,18.5,22.414,16.47,15.364,12.926,12.646,12.102,15.75,11.453,19.518,17.933,18.234,17.781,18.165,17.629,19.138,16.644,19.905,20.25,20.105,19.833,20.374,20.909,21.533,18.113,13.815,11.045,10.755,9.64,9.841,10.423,12.746,8.947,15.688,15.322,14.985,14.482,14.809,15.15,16.765,14.845,15.232,15.276,15.144,14.816,15.102,16.133,17.689,14.018,20.504,14.891,18.13,20.128,10.902,15.256,15.426,21.356,17.946,14.852,13.103,7.831,11.743,11.33,Blink
26.081,21.196,20.755,20.572,18.955,18.742,18.741,18.554,22.488,16.507,15.357,12.982,12.682,12.129,15.205,11.248,19.337,17.776,18.176,17.793,18.121,17.635,19.123,16.599,19.917,20.259,20.119,19.866,20.372,20.942,21.528,18.055,13.79,11.069,10.781,9.705,9.819,10.397,12.708,8.966,15.652,15.329,14.999,14.51,14.796,15.137,16.78,14.854,15.251,15.232,15.118,14.793,15.071,16.095,17.68,13.992,20.45,14.825,18.07,20.132,10.905,15.257,15.404,21.014,17.804,14.768,13.172,7.784,11.777,11.404,Blink
25.721,21.139,20.674,20.587,19.03,18.833,18.758,18.592,22.122,16.24,14.928,12.804,12.442,12.072,14.991,11.078,19.412,17.807,18.278,17.932,18.169,17.684,19.109,16.558,19.965,20.278,20.156,19.924,20.383,20.984,21.542,18.041,13.746,11.048,10.755,9.739,9.662,10.226,12.359,8.804,15.525,15.333,14.93,14.403,14.745,15.102,16.728,14.846,15.205,15.246,15.165,14.853,15.169,16.094,17.614,14.049,20.417,14.585,18.118,20.159,10.792,15.201,15.424,20.676,17.379,14.885,13.25,7.687,11.617,11.105,Blink
25.763,21.261,20.781,20.713,19.13,18.972,18.843,18.631,22.791,17.143,15.938,13.882,13.043,12.924,14.127,11.214,19.49,17.87,18.363,18.042,18.191,17.716,18.952,16.471,20.047,20.314,20.209,19.993,20.397,21.009,21.543,18.044,13.699,11.023,10.699,9.731,9.454,10.027,11.934,8.53,15.387,15.249,14.733,14.135,14.51,14.877,16.447,14.646,15.094,15.095,15.059,14.779,15.017,15.921,17.401,13.9,20.512,15.133,18.137,20.194,10.637,14.998,15.283,20.589,17.753,15.053,13.314,7.512,11.594,11.122,Blink
25.761,21.267,20.788,20.73,19.119,18.963,18.887,18.582,22.686,17.139,15.84,13.798,13.102,12.949,14.315,11.303,19.427,17.875,18.362,18.089,18.184,17.703,18.812,16.453,20.1,20.338,20.235,20.026,20.381,20.985,21.488,18.024,13.676,11.018,10.654,9.683,9.245,9.864,11.499,8.333,15.227,15.154,14.556,13.983,14.377,14.722,16.275,14.559,15.027,14.996,14.965,14.707,14.937,15.829,17.244,13.804,20.512,15.142,18.113,20.197,10.497,14.857,15.189,20.602,17.658,15.081,13.348,7.39,11.718,11.118,Blink
25.525,21.219,20.76,20.631,19.121,18.955,18.886,18.51,22.796,17.417,16.135,14.02,13.382,13.49,14.116,11.499,19.439,17.85,18.332,18.133,18.13,17.624,18.701,16.456,20.093,20.341,20.231,20.027,20.342,20.919,21.398,17.98,13.66,11.031,10.649,9.681,9.183,9.779,11.124,8.27,15.218,15.114,14.504,13.944,14.361,14.776,16.309,14.595,14.794,14.753,14.741,14.473,14.715,15.657,17.104,13.651,20.451,15.357,18.083,20.167,10.422,14.853,14.986,20.567,17.74,15.128,13.252,7.286,11.797,11.124,Blink
